10  11.783469  0.130919 
20  16.702245  0.235775 
30  20.702245  0.280160 
40  24.475510  0.375786 
50  27.786327  0.427066 
60  30.291633  0.471360 
70  33.634898  0.473060 
80  37.029184  0.650501 
90  39.926735  0.695828 
100  41.587959  0.706065 
110  44.395510  0.800636 
120  47.310816  0.761837 
