1  0.250000  0.000000 
2  0.524691  0.003558 
3  0.818958  0.006004 
4  1.131556  0.008854 
5  1.449228  0.011256 
6  1.760862  0.013399 
7  2.083108  0.016143 
8  2.394568  0.017932 
9  2.729944  0.020143 
10  3.080331  0.022544 
11  3.405316  0.024876 
12  3.745983  0.027709 
13  4.090777  0.029673 
14  4.443447  0.032454 
15  4.796502  0.035007 
16  5.158501  0.036754 
17  5.512586  0.038914 
18  5.886310  0.041620 
19  6.236247  0.043494 
20  6.604505  0.046356 
21  6.957491  0.048226 
22  7.316118  0.051463 
23  7.661559  0.053632 
24  8.024807  0.056221 
25  8.374361  0.057790 
26  8.717162  0.059023 
27  9.086310  0.060791 
28  9.454253  0.062612 
29  9.812152  0.065057 
30  10.170861  0.066844 
31  10.520709  0.067848 
32  10.916458  0.070704 
33  11.301910  0.072555 
34  11.678750  0.074112 
35  12.045845  0.076300 
36  12.439214  0.078678 
37  12.799232  0.079492 
38  13.190886  0.080793 
39  13.580424  0.082629 
40  13.970848  0.085032 
41  14.352334  0.086964 
42  14.741544  0.088714 
43  15.140793  0.090839 
44  15.539984  0.092579 
45  15.914623  0.094054 
46  16.316180  0.096608 
47  16.697979  0.098547 
48  17.082205  0.100054 
49  17.446300  0.101304 
50  17.829425  0.102251 
51  18.194388  0.103428 
52  18.612924  0.106279 
53  19.002631  0.108134 
54  19.391607  0.109766 
55  19.792722  0.111392 
56  20.166242  0.112939 
57  20.569752  0.114785 
58  20.969233  0.116520 
59  21.369500  0.118179 
60  21.772880  0.120073 
61  22.179261  0.122799 
62  22.570939  0.124113 
63  22.972783  0.125957 
64  23.374367  0.127490 
65  23.760753  0.130271 
66  24.166048  0.132693 
67  24.564614  0.134093 
68  24.968761  0.135787 
69  25.361597  0.137389 
70  25.751428  0.138788 
71  26.165509  0.140698 
72  26.580925  0.142327 
73  26.981685  0.143504 
74  27.394526  0.144377 
75  27.795944  0.145591 
76  28.214920  0.147416 
77  28.643656  0.149304 
78  29.066751  0.150343 
79  29.475110  0.152081 
80  29.897181  0.153728 
81  30.296197  0.155544 
82  30.691086  0.157265 
83  31.103716  0.159489 
84  31.510071  0.160276 
85  31.924850  0.161383 
86  32.349940  0.163025 
87  32.768127  0.164964 
88  33.167381  0.166529 
89  33.580733  0.167533 
90  33.987289  0.169413 
91  34.410353  0.170735 
92  34.813050  0.172569 
93  35.233390  0.173648 
94  35.662362  0.174899 
95  36.073519  0.176310 
96  36.482254  0.178202 
97  36.907440  0.180896 
98  37.319695  0.181937 
99  37.736220  0.183771 
100  38.173458  0.185719 
101  38.567823  0.186727 
102  38.975201  0.187415 
103  39.398733  0.189553 
104  39.832441  0.190846 
105  40.262572  0.192679 
106  40.706621  0.194913 
107  41.122759  0.196475 
108  41.553781  0.198243 
109  41.990522  0.200269 
110  42.431020  0.201766 
111  42.869518  0.203555 
112  43.286930  0.205126 
113  43.720238  0.206638 
114  44.148165  0.207913 
115  44.584784  0.209187 
116  45.032713  0.210982 
117  45.463461  0.212747 
118  45.896427  0.214317 
119  46.332436  0.216712 
120  46.758401  0.218708 
121  47.170079  0.220067 
122  47.630998  0.222059 
123  48.069331  0.223580 
124  48.502558  0.224969 
125  48.960423  0.226858 
126  49.394862  0.228759 
127  49.807602  0.229429 
128  50.231779  0.230698 
129  50.682823  0.233037 
130  51.128481  0.234606 
131  51.569613  0.236607 
132  51.997415  0.238420 
133  52.440330  0.240226 
134  52.878318  0.241752 
135  53.318330  0.243264 
136  53.751787  0.244615 
137  54.200289  0.246314 
138  54.627353  0.247501 
139  55.066855  0.248600 
140  55.496280  0.249961 
141  55.957913  0.251147 
142  56.395964  0.251860 
143  56.847137  0.252415 
144  57.288840  0.254287 
145  57.735788  0.256319 
146  58.179281  0.258384 
147  58.617031  0.259525 
148  59.060930  0.260836 
149  59.493977  0.261821 
150  59.931719  0.263424 
151  60.376413  0.265213 
152  60.811203  0.266967 
153  61.270101  0.269293 
154  61.707767  0.270375 
155  62.149814  0.271657 
156  62.590022  0.273290 
157  63.051644  0.275372 
158  63.492951  0.277107 
159  63.932270  0.278797 
160  64.390108  0.280311 
161  64.833410  0.281817 
162  65.274975  0.282103 
163  65.742703  0.283948 
164  66.189455  0.285481 
165  66.620113  0.285979 
166  67.076054  0.287077 
167  67.549049  0.288786 
168  68.012169  0.290308 
169  68.470865  0.291757 
170  68.925660  0.293784 
171  69.358368  0.295130 
172  69.815958  0.296724 
173  70.272274  0.298525 
174  70.728861  0.300388 
175  71.178503  0.301550 
176  71.626522  0.303157 
177  72.095717  0.305588 
178  72.540910  0.306896 
179  72.987145  0.308538 
180  73.438635  0.309820 
181  73.887854  0.310951 
182  74.340470  0.312173 
183  74.804606  0.313230 
184  75.253971  0.315040 
185  75.716966  0.316925 
186  76.166381  0.318024 
187  76.636908  0.320445 
188  77.120276  0.322707 
189  77.587064  0.323522 
190  78.046153  0.324451 
191  78.502900  0.325799 
192  78.945515  0.327391 
193  79.413543  0.329740 
194  79.881239  0.331090 
195  80.340271  0.332760 
196  80.816630  0.334638 
197  81.287087  0.336469 
198  81.763012  0.337450 
199  82.233419  0.339212 
200  82.684513  0.340624 
201  83.136190  0.342220 
202  83.595683  0.343671 
203  84.026820  0.344338 
204  84.483495  0.344864 
205  84.958773  0.346596 
206  85.418868  0.347790 
207  85.880534  0.348863 
208  86.341992  0.350740 
209  86.805474  0.352688 
210  87.263912  0.353753 
211  87.730075  0.356055 
212  88.195532  0.356715 
213  88.655133  0.358240 
214  89.126311  0.360210 
215  89.594406  0.362234 
216  90.050495  0.363617 
217  90.513856  0.365457 
218  90.972837  0.366564 
219  91.440329  0.367780 
220  91.892836  0.369301 
221  92.346733  0.370923 
222  92.828265  0.372416 
223  93.272658  0.373964 
224  93.719459  0.376063 
225  94.195683  0.378360 
226  94.644410  0.379316 
227  95.116416  0.380972 
228  95.592307  0.382080 
229  96.047245  0.382902 
230  96.517340  0.384858 
231  96.970175  0.386594 
232  97.430764  0.387475 
233  97.910241  0.388546 
234  98.369965  0.390684 
235  98.869333  0.392701 
236  99.361419  0.394138 
