10  5.585779  0.159365
20  11.296446  0.376855
30  18.095108  0.690990 
40  26.099034  1.124856 
50  35.177220  1.391739 
60  44.873888  1.836047 
70  53.603997  3.490942 
80  62.745770  2.496227 
90  73.061681  2.91123 
100  82.843994  4.147273 
110  94.699190  4.039305
120  102.373701  4.234889 
