1  0.250000  0.000000 
2  0.533086  0.003627 
3  0.856944  0.006697 
4  1.194133  0.009631 
5  1.556080  0.012343 
6  1.918231  0.015453 
7  2.291007  0.018435 
8  2.658765  0.021366 
9  3.038022  0.024385 
10  3.444261  0.027361 
11  3.847353  0.030807 
12  4.247364  0.034135 
13  4.655329  0.037071 
14  5.073659  0.039559 
15  5.494839  0.042584 
16  5.911142  0.044964 
17  6.346269  0.048311 
18  6.757113  0.050671 
19  7.180319  0.053011 
20  7.623482  0.056366 
21  8.070797  0.058473 
22  8.494955  0.060837 
23  8.938845  0.063506 
24  9.392171  0.066067 
25  9.829121  0.068796 
26  10.307795  0.071901 
27  10.750320  0.074196 
28  11.201710  0.076172 
29  11.650601  0.078206 
30  12.109136  0.079860 
31  12.587188  0.083489 
32  13.060735  0.086026 
33  13.534269  0.088530 
34  14.008655  0.090428 
35  14.479024  0.093292 
36  14.958541  0.096316 
37  15.417267  0.098992 
38  15.894414  0.100469 
39  16.365013  0.102605 
40  16.834684  0.104615 
41  17.334787  0.108007 
42  17.810332  0.109479 
43  18.286933  0.111757 
44  18.784372  0.114263 
45  19.286640  0.116793 
46  19.774394  0.119199 
47  20.284277  0.121099 
48  20.791370  0.123573 
49  21.286925  0.125908 
50  21.795481  0.128036 
51  22.287815  0.129947 
52  22.799614  0.131926 
53  23.329724  0.134341 
54  23.833386  0.137214 
55  24.341077  0.139966 
56  24.859990  0.141443 
57  25.358780  0.143374 
58  25.888623  0.145274 
59  26.409993  0.147201 
60  26.906855  0.149162 
61  27.450281  0.151191 
62  27.979639  0.153897 
63  28.487348  0.156093 
64  29.009636  0.157468 
65  29.551650  0.159642 
66  30.089115  0.162901 
67  30.622547  0.165327 
68  31.156256  0.167425 
69  31.683228  0.169840 
70  32.239649  0.172257 
71  32.762845  0.174575 
72  33.307541  0.176980 
73  33.823941  0.178769 
74  34.362626  0.180712 
75  34.917667  0.182510 
76  35.473489  0.185158 
77  36.013401  0.188811 
78  36.573382  0.191236 
79  37.131763  0.193891 
80  37.682641  0.196187 
81  38.221946  0.198446 
82  38.755996  0.200485 
83  39.300818  0.202847 
84  39.864983  0.205044 
85  40.409143  0.207112 
86  40.965086  0.209221 
87  41.517203  0.210561 
88  42.059544  0.213363 
89  42.588395  0.214794 
90  43.184870  0.216878 
91  43.751124  0.219850 
92  44.316698  0.222617 
93  44.875467  0.223696 
94  45.430367  0.225444 
95  46.000723  0.226790 
96  46.537849  0.228168 
97  47.107346  0.230776 
98  47.651980  0.232694 
99  48.189488  0.234881 
100  48.770072  0.238449 
101  49.343435  0.239722 
102  49.892947  0.242147 
103  50.442764  0.244638 
104  51.001984  0.246675 
105  51.565475  0.248421 
106  52.140677  0.250436 
107  52.697225  0.252346 
108  53.266326  0.253974 
109  53.827578  0.256289 
110  54.383214  0.258553 
111  54.955275  0.260847 
112  55.509650  0.261182 
113  56.084412  0.264623 
114  56.655802  0.266695 
115  57.221378  0.268572 
116  57.764072  0.270955 
117  58.341428  0.273380 
118  58.901359  0.276034 
119  59.440026  0.276149 
120  59.995002  0.278329 
121  60.560216  0.280030 
122  61.127218  0.282115 
123  61.724696  0.283558 
124  62.292682  0.285382 
125  62.859445  0.287409 
126  63.454595  0.289189 
127  64.038595  0.291291 
128  64.647766  0.294620 
129  65.244297  0.296203 
130  65.852501  0.298143 
131  66.438509  0.300566 
132  67.005359  0.301930 
133  67.599747  0.304500 
134  68.200040  0.306977 
135  68.763737  0.308788 
136  69.365699  0.310729 
137  69.962914  0.313817 
138  70.536719  0.315342 
139  71.120145  0.317270 
140  71.712135  0.318182 
141  72.290444  0.320009 
142  72.835354  0.321012 
143  73.439700  0.323621 
144  74.033486  0.324188 
145  74.605007  0.325823 
146  75.202974  0.328418 
147  75.820617  0.330887 
148  76.396205  0.332335 
149  76.974996  0.334403 
150  77.602405  0.336784 
151  78.198808  0.338652 
152  78.825532  0.341006 
153  79.431180  0.342964 
154  80.041015  0.345477 
155  80.655036  0.347817 
156  81.258935  0.350325 
157  81.862625  0.352491 
158  82.496665  0.355164 
159  83.085806  0.357327 
160  83.702791  0.359349 
161  84.288366  0.361428 
162  84.899620  0.363866 
163  85.523150  0.366280 
164  86.088744  0.367737 
165  86.697847  0.369468 
166  87.290802  0.371509 
167  87.910012  0.372909 
168  88.485873  0.374073 
169  89.066053  0.376285 
170  89.683716  0.377730 
171  90.296941  0.379635 
172  90.918539  0.382531 
173  91.524632  0.384914 
174  92.112890  0.387096 
175  92.713750  0.388393 
176  93.335951  0.389958 
177  93.939602  0.392107 
178  94.562409  0.394014 
179  95.163321  0.396585 
180  95.779468  0.398396 
181  96.365818  0.399673 
182  97.000669  0.401460 
183  97.616029  0.403096 
184  98.225602  0.404235 
185  98.863851  0.406660 
186  99.454071  0.407871 
187  100.089790  0.408986 
188  100.698893  0.410756 
189  101.335207  0.413268 
190  101.936237  0.415015 
191  102.571061  0.416600 
192  103.205738  0.418180 
193  103.825747  0.421114 
194  104.433726  0.424191 
195  105.068030  0.425679 
196  105.708130  0.427292 
197  106.303356  0.428967 
198  106.940769  0.431297 
199  107.566526  0.434175 
200  108.187511  0.436689 
201  108.796084  0.438363 
202  109.428488  0.439710 
203  110.046106  0.441781 
204  110.671377  0.444387 
205  111.301195  0.446778 
206  111.927948  0.448815 
207  112.523463  0.450702 
208  113.156989  0.452508 
209  113.788454  0.454674 
210  114.437756  0.456289 
211  115.079320  0.459275 
212  115.687154  0.461002 
213  116.282107  0.462145 
214  116.921768  0.464251 
215  117.553017  0.466528 
216  118.176566  0.467682 
217  118.796077  0.469478 
218  119.416173  0.470598 
219  120.054674  0.472303 
220  120.679146  0.473647 
221  121.335609  0.475660 
222  121.972976  0.477966 
223  122.626700  0.480270 
224  123.264009  0.482356 
225  123.905989  0.484810 
226  124.527958  0.485928 
227  125.158284  0.488730 
228  125.813157  0.491283 
229  126.456338  0.493877 
230  127.108434  0.494973 
231  127.733856  0.496541 
232  128.352129  0.498425 
233  128.972500  0.499358 
234  129.606026  0.500784 
235  130.257614  0.502496 
236  130.894633  0.504020 
237  131.526594  0.505505 
238  132.147125  0.507292 
239  132.770757  0.508501 
240  133.397760  0.510368 
241  134.051331  0.512672 
242  134.715254  0.515023 
243  135.362286  0.517136 
244  135.989180  0.520543 
245  136.635205  0.522555 
246  137.298240  0.524911 
247  137.985723  0.527705 
248  138.614454  0.529009 
249  139.283976  0.530978 
250  139.956424  0.533151 
251  140.640882  0.534976 
252  141.282748  0.537120 
253  141.940636  0.538723 
254  142.582952  0.540246 
255  143.246772  0.543526 
256  143.914306  0.546075 
257  144.559927  0.549546 
258  145.210843  0.551613 
259  145.830899  0.553876 
260  146.492454  0.556210 
261  147.125734  0.557773 
262  147.830038  0.561057 
263  148.515140  0.562789 
264  149.170074  0.563432 
265  149.816714  0.564827 
266  150.483087  0.567226 
267  151.132910  0.569768 
268  151.804602  0.571999 
269  152.469965  0.573455 
270  153.120175  0.574745 
271  153.766420  0.577298 
272  154.419878  0.578698 
273  155.056666  0.580538 
274  155.742157  0.582689 
275  156.405426  0.583626 
276  157.055018  0.585636 
277  157.699473  0.587889 
278  158.360026  0.589639 
279  159.023810  0.592440 
280  159.689658  0.594703 
281  160.336282  0.596137 
282  160.997633  0.598770 
283  161.631286  0.601110 
284  162.287704  0.603476 
285  162.938463  0.605964 
286  163.576480  0.606855 
287  164.212784  0.607878 
288  164.877854  0.610060 
289  165.544436  0.611887 
290  166.222276  0.614458 
291  166.870033  0.616636 
292  167.524473  0.618532 
293  168.205544  0.621333 
294  168.860811  0.624019 
295  169.514720  0.625729 
296  170.180216  0.628396 
297  170.865273  0.630449 
298  171.547256  0.631831 
299  172.202153  0.632590 
300  172.875008  0.634549 
301  173.548476  0.636524 
302  174.202440  0.638320 
303  174.884763  0.640846 
304  175.536715  0.642908 
305  176.188859  0.645389 
306  176.859154  0.647527 
307  177.539706  0.649038 
308  178.213248  0.650975 
309  178.913735  0.652982 
310  179.582509  0.653972 
311  180.258246  0.654978 
312  180.954799  0.657588 
313  181.653320  0.660019 
314  182.346895  0.663162 
315  183.024374  0.665907 
316  183.708496  0.668670 
317  184.419069  0.670805 
318  185.071010  0.672308 
319  185.743737  0.673172 
320  186.441532  0.674763 
321  187.138786  0.677225 
322  187.818142  0.679002 
323  188.516780  0.681692 
324  189.188285  0.683718 
325  189.844767  0.685744 
326  190.513311  0.688240 
327  191.199459  0.689501 
328  191.905487  0.692014 
329  192.577543  0.694305 
330  193.254660  0.695246 
331  193.932938  0.697143 
332  194.599398  0.698421 
333  195.271847  0.700177 
334  195.968254  0.702006 
335  196.642973  0.703191 
336  197.318555  0.704974 
337  198.012684  0.707538 
338  198.706979  0.709677 
339  199.390099  0.711296 
340  200.085281  0.713913 
341  200.775709  0.714541 
342  201.485607  0.716690 
343  202.137916  0.717774 
344  202.823001  0.719485 
345  203.496065  0.720615 
346  204.182880  0.722220 
347  204.889551  0.724708 
348  205.594930  0.727244 
349  206.298425  0.728864 
350  207.004589  0.731107 
351  207.678936  0.731449 
352  208.377427  0.734224 
353  209.057100  0.736376 
354  209.727235  0.737503 
355  210.404101  0.740175 
356  211.129106  0.742292 
357  211.794726  0.743521 
358  212.466141  0.744654 
359  213.148052  0.746204 
360  213.845390  0.748725 
361  214.556661  0.749952 
362  215.254640  0.751328 
363  215.941693  0.753200 
364  216.653425  0.755012 
365  217.355878  0.755892 
366  218.047946  0.757896 
367  218.697588  0.759441 
368  219.396864  0.761258 
369  220.088091  0.762801 
370  220.785955  0.764474 
371  221.500451  0.766809 
372  222.175068  0.768570 
373  222.875638  0.770207 
374  223.568397  0.771849 
375  224.252403  0.774975 
376  224.932271  0.777620 
377  225.612671  0.779842 
378  226.297868  0.782398 
379  226.996853  0.784143 
380  227.684222  0.785886 
381  228.396702  0.787597 
382  229.108510  0.790320 
