1  0.250000  0.000000 
2  0.526420  0.003574 
3  0.810486  0.005762 
4  1.120533  0.007800 
5  1.427500  0.010420 
6  1.733787  0.012796 
7  2.043403  0.015133 
8  2.352538  0.017618 
9  2.653633  0.019282 
10  2.949715  0.021348 
11  3.257006  0.023900 
12  3.571598  0.025953 
13  3.875516  0.027473 
14  4.192681  0.029648 
15  4.492582  0.031182 
16  4.798916  0.032702 
17  5.121807  0.034176 
18  5.435611  0.035618 
19  5.736233  0.037952 
20  6.044263  0.039907 
21  6.351139  0.041100 
22  6.670943  0.042309 
23  6.989894  0.044050 
24  7.272910  0.045056 
25  7.585748  0.046611 
26  7.909813  0.047803 
27  8.206002  0.048638 
28  8.517286  0.049721 
29  8.815269  0.050264 
30  9.141068  0.051682 
31  9.444643  0.053119 
32  9.750009  0.054264 
33  10.066958  0.055547 
34  10.373172  0.056151 
35  10.688791  0.057116 
36  10.989842  0.058079 
37  11.298164  0.058914 
38  11.603333  0.060016 
39  11.912174  0.061394 
40  12.199662  0.062372 
41  12.508066  0.063675 
42  12.828128  0.064701 
43  13.135687  0.065417 
44  13.451685  0.067128 
45  13.751185  0.067876 
46  14.048606  0.068581 
47  14.363540  0.069838 
48  14.684509  0.071706 
49  14.980778  0.073264 
50  15.275943  0.074201 
51  15.574178  0.074695 
52  15.893155  0.075705 
53  16.189626  0.076814 
54  16.506490  0.078701 
55  16.813909  0.079233 
56  17.119905  0.080209 
57  17.434364  0.081588 
58  17.743086  0.082614 
59  18.034213  0.083269 
60  18.349278  0.083991 
61  18.657551  0.085061 
62  18.970504  0.086339 
63  19.277834  0.087309 
64  19.595527  0.088505 
65  19.918656  0.090157 
66  20.233236  0.091193 
67  20.543065  0.092574 
68  20.860734  0.094190 
69  21.169065  0.094691 
70  21.465272  0.094874 
71  21.779771  0.095683 
72  22.079165  0.097023 
73  22.393059  0.098763 
74  22.697443  0.100129 
75  22.996757  0.100947 
76  23.311776  0.101584 
77  23.623830  0.103369 
78  23.930910  0.104360 
79  24.248623  0.105534 
80  24.573480  0.106914 
81  24.880680  0.108104 
82  25.190114  0.109436 
83  25.492190  0.110044 
84  25.798685  0.110676 
85  26.124356  0.112197 
86  26.429006  0.113014 
87  26.744720  0.113681 
88  27.066750  0.115540 
89  27.370857  0.117214 
